customer_id,age,gender,country,session_duration,pages_viewed,products_viewed,cart_items,purchases,total_spent,last_login_days,preferred_device,membership,churn
1535,37,Female,Canada,35.2066897797628,15,4,2,3,259.5150706818912,40,Mobile,Premium,0
1536,22,Female,Ghana,7.959742464886585,33,5,4,2,101.5657765402232,28,Desktop,Basic,0
1537,18,Female,Canada,25.71870658703427,16,16,4,4,262.88661797526015,12,Mobile,Premium,0
1538,47,Male,Germany,43.40933507741839,13,15,6,2,76.2614009690433,36,Mobile,Premium,0
1539,20,Male,UK,43.96633886619436,22,16,3,3,79.24707222586076,13,Mobile,Premium,0
1540,62,Male,Ghana,33.06775392803968,23,4,3,4,201.85172399753785,57,Mobile,Premium,0
1541,31,Female,Ghana,37.874647932378565,36,6,0,2,139.62894591250497,21,Desktop,Premium,0
1542,47,Male,Canada,15.864297741915877,43,18,5,4,157.21719648825763,32,Mobile,Premium,0
1543,21,Male,Germany,35.383332726699976,10,3,3,1,212.13242175212645,49,Desktop,Basic,0
1544,35,Female,Canada,38.509707432818395,17,5,9,0,154.86843929462543,56,Mobile,Basic,1
1545,54,Female,Canada,55.69745837700139,30,2,9,2,124.14862583296618,57,Mobile,Basic,0
1546,42,Female,Ghana,23.767807003185748,13,16,4,3,239.24029827284897,21,Desktop,Premium,0
1547,18,Female,Canada,30.163028170281112,30,6,8,2,214.4568924756616,37,Mobile,Premium,0
1548,63,Female,UK,30.78115111652105,46,15,3,0,203.46041921533856,38,Mobile,Basic,1
1549,32,Female,Canada,36.985837337762035,30,18,0,2,198.54850157168718,9,Mobile,Basic,0
1550,26,Male,UK,38.80510688215635,7,6,8,2,135.84520609805213,37,Desktop,Premium,0
1551,32,Female,Ghana,40.609151117898655,10,13,4,2,119.1660490861102,2,Mobile,Premium,0
1552,41,Male,Germany,39.879621593128114,35,13,9,3,172.42152203029184,3,Mobile,Premium,0
1553,21,Male,UK,15.188817074892832,2,1,6,0,137.17152070349442,43,Mobile,Premium,1
1554,29,Male,Germany,3.868031196842985,30,16,2,0,199.00191595106818,10,Desktop,Premium,0
1555,54,Female,Germany,24.85623612916965,19,4,3,3,168.6687127636977,35,Desktop,Premium,0
1556,54,Male,UK,29.6458315539361,39,17,9,2,201.4407060171249,9,Desktop,Basic,0
1557,60,Female,Ghana,23.867322407131006,37,18,8,2,192.5684388866255,40,Desktop,Basic,0
1558,23,Female,USA,25.403018569988994,3,16,9,0,341.2215735515957,48,Mobile,Premium,1
1559,56,Male,Germany,26.637505722597993,25,1,0,2,89.10428596884404,54,Desktop,Basic,0
1560,63,Female,Germany,35.7744099941937,34,6,4,1,185.01221814016978,32,Desktop,Basic,0
1561,41,Male,Ghana,19.6630794496097,22,11,7,2,111.3835280978337,21,Desktop,Premium,0
1562,28,Male,Ghana,29.22172230039274,38,6,9,2,161.35432772180528,58,Desktop,Basic,0
1563,30,Female,Canada,29.2982638378096,14,17,6,4,134.63951940288706,34,Mobile,Premium,0
1564,51,Male,Ghana,35.54699338508486,39,4,3,0,251.11795134220972,25,Mobile,Premium,0
1565,42,Male,Germany,41.619048397129035,2,14,6,0,82.0870402937473,42,Desktop,Basic,1
1566,24,Male,UK,46.84107398121395,32,14,0,1,262.4646048069537,56,Desktop,Basic,0
1567,21,Female,USA,22.540092195785565,43,8,5,1,242.37512865201197,32,Desktop,Basic,0
1568,25,Male,Canada,10.000253894355073,3,2,8,1,364.4332592516106,46,Desktop,Premium,0
1569,37,Female,UK,27.580717712647136,41,5,2,0,344.2409955013533,37,Mobile,Premium,1
1570,46,Female,USA,14.113831417001537,8,4,3,4,136.16627290369436,22,Mobile,Premium,0
1571,62,Male,USA,57.34576909256972,26,10,7,4,298.9487445277936,25,Desktop,Premium,0
1572,63,Male,USA,21.271194811569693,32,3,4,3,174.051157327553,1,Desktop,Basic,0
1573,27,Female,UK,35.63833765652731,11,16,4,0,224.35653292587125,45,Desktop,Basic,1
1574,60,Female,Canada,39.34066106674429,1,10,0,3,337.6073024133622,36,Desktop,Basic,0
1575,51,Male,Canada,33.40622328238003,15,15,5,2,139.34274095531356,21,Desktop,Premium,0
1576,43,Male,USA,50.76720351309199,4,4,1,1,204.47521743976642,41,Desktop,Premium,0
1577,58,Female,UK,27.975188598841893,4,1,0,3,44.20711106758293,16,Desktop,Basic,0
1578,20,Female,USA,21.651182426285153,28,15,5,3,271.034603583873,32,Mobile,Premium,0
1579,23,Female,Ghana,21.133753878487415,10,10,4,0,368.2119895241479,21,Mobile,Premium,0
1580,22,Female,Canada,37.50005694603682,11,18,4,1,245.8605097262972,53,Mobile,Basic,0
1581,22,Female,Germany,28.102017537349425,23,16,8,1,309.449233443977,28,Desktop,Basic,0
1582,64,Male,USA,21.135110105967826,47,9,9,4,291.3560488168088,19,Mobile,Premium,0
1583,40,Female,Ghana,34.41305215523572,3,19,9,3,143.47186666230658,56,Desktop,Premium,0
1584,26,Female,Canada,37.09249225088313,39,17,2,4,225.93611162909852,14,Desktop,Basic,0
1585,52,Male,UK,32.71305186286211,39,10,0,3,239.5123123066741,23,Desktop,Premium,0
1586,37,Male,Canada,38.99596392335607,17,19,7,0,106.6871078403854,24,Mobile,Basic,0
1587,59,Female,UK,30.88098612850313,22,8,4,0,315.5729521310299,20,Mobile,Basic,0
1588,52,Female,UK,24.0637466281874,27,19,4,2,159.6244181422211,32,Desktop,Basic,0
1589,35,Male,USA,38.114000715115104,16,5,7,3,182.65418063249479,40,Mobile,Premium,0
1590,34,Female,USA,21.09911746471664,16,2,7,3,178.908457620447,10,Mobile,Basic,0
1591,41,Female,Canada,18.711146528000235,40,15,1,1,202.99867443532116,52,Mobile,Basic,0
1592,20,Male,Ghana,41.55949649200665,3,17,2,1,434.3742149008232,1,Mobile,Basic,0
1593,49,Female,Canada,26.521520289834076,47,10,9,4,151.47715994696347,31,Desktop,Basic,0
1594,52,Male,Germany,46.65683909444972,33,2,9,2,76.33128241712174,52,Desktop,Premium,0
1595,55,Male,UK,38.56594786726606,42,9,0,0,213.08847276942305,37,Mobile,Basic,1
1596,30,Male,UK,25.761612860991608,2,2,2,3,130.95953219115867,58,Mobile,Basic,0
1597,64,Male,USA,34.86221432262667,39,18,3,4,167.31040754259823,15,Mobile,Basic,0
1598,42,Female,Ghana,55.283802744468765,46,12,6,2,249.58672311024748,40,Desktop,Premium,0
1599,26,Male,USA,37.54273142812392,48,15,8,1,112.99581836713298,31,Mobile,Premium,0
1600,21,Female,Germany,35.8169890674244,27,6,4,2,170.8716632889215,28,Desktop,Basic,0
1601,31,Female,Canada,24.052789263533793,15,18,0,4,223.43783057617333,10,Mobile,Basic,0
1602,54,Female,Canada,48.445546961987276,7,13,1,0,137.73220722871002,6,Mobile,Basic,0
1603,51,Female,Ghana,43.17937713512973,45,4,9,1,196.8344128924963,15,Desktop,Basic,0
1604,28,Female,USA,24.144379682732982,42,12,1,1,223.39348379480907,47,Desktop,Premium,0
1605,58,Male,USA,48.804128554097915,9,9,8,0,190.69442273079096,27,Desktop,Basic,0
1606,20,Male,Germany,31.647512165023482,41,2,9,1,212.55412010031552,10,Desktop,Premium,0
1607,45,Male,Canada,21.596183253299728,6,16,6,4,228.5466918068688,21,Mobile,Basic,0
1608,46,Male,USA,24.014812931814635,12,1,1,1,146.14080814936463,19,Desktop,Premium,0
1609,26,Female,Ghana,38.77701367074777,30,4,0,3,82.54540071304183,4,Desktop,Premium,0
1610,20,Male,Canada,21.664998431445007,20,15,4,2,117.154931876526,22,Desktop,Premium,0
1611,42,Female,Germany,18.968836089470845,20,1,0,4,104.14640311890045,38,Mobile,Premium,0
1612,51,Female,Ghana,25.61125517581523,46,15,8,0,298.59631263822547,15,Desktop,Premium,0
1613,29,Male,UK,27.104867755903875,27,3,2,4,61.11899391385438,6,Mobile,Premium,0
1614,59,Male,Germany,23.266844743614378,20,13,1,3,250.24786108379544,50,Mobile,Basic,0
1615,26,Male,Ghana,25.460551060619693,7,18,5,1,145.23512720186235,11,Desktop,Premium,0
1616,32,Male,USA,39.16931234061393,40,13,2,1,282.8303969216128,44,Mobile,Premium,0
1617,57,Female,UK,32.56502436479449,40,10,4,4,166.23464387926458,30,Desktop,Basic,0
1618,42,Female,Germany,24.843592468514952,30,7,9,1,202.47804212552234,40,Mobile,Premium,0
1619,22,Male,USA,25.72151917719715,8,8,7,1,241.3900703343607,24,Mobile,Basic,0
1620,28,Female,UK,28.683438237386472,2,1,9,3,300.34054277441174,22,Desktop,Premium,0
1621,51,Female,Canada,29.25585792076479,14,18,1,0,154.3917907789276,30,Desktop,Premium,0
1622,41,Female,USA,29.29813743782586,10,12,4,2,150.6844579529993,46,Mobile,Premium,0
1623,32,Male,Ghana,38.80247663049985,18,18,7,4,240.90943450899852,4,Desktop,Basic,0
1624,55,Female,Germany,31.970384042920653,18,12,0,0,73.0397606641476,50,Desktop,Premium,1
1625,25,Male,UK,32.264576765992146,16,9,9,2,62.59698499992899,6,Mobile,Premium,0
1626,22,Male,USA,44.26785353700089,5,2,9,0,229.3575618658616,38,Mobile,Basic,1
1627,43,Female,Canada,48.766514318920684,31,14,3,4,253.537398954682,26,Mobile,Premium,0
1628,35,Female,Germany,17.69028713802001,37,4,4,3,226.70563235306204,19,Desktop,Premium,0
1629,23,Male,Germany,14.210918876043817,20,15,9,3,192.18632500159438,2,Mobile,Premium,0
1630,54,Female,USA,26.505938853776136,23,17,2,3,156.9241923802619,4,Desktop,Basic,0
1631,30,Female,Canada,37.831285728946476,32,19,1,0,327.0047113404763,56,Mobile,Premium,1
1632,45,Male,UK,33.759863999874305,42,6,2,4,337.4150250624034,5,Desktop,Premium,0
1633,22,Male,USA,40.54099702711882,17,9,4,1,208.60919719086075,47,Desktop,Premium,0
1634,30,Male,UK,26.07636154307886,13,17,6,1,145.30150431626328,35,Mobile,Premium,0
1635,34,Male,Germany,10.432931678219983,49,15,1,3,119.27129429075819,29,Mobile,Basic,0
1636,57,Female,UK,16.33218268721975,13,5,6,0,234.49483360283608,16,Desktop,Premium,0
1637,62,Female,Canada,35.64734058658601,17,18,5,1,101.72100498791323,45,Mobile,Premium,0
1638,49,Male,Ghana,40.61753605558219,15,4,6,0,103.57308853441504,12,Mobile,Basic,0
1639,46,Male,Canada,10.932031518978903,26,2,6,4,161.25998236493916,21,Desktop,Premium,0
1640,20,Male,UK,44.106575333080414,44,19,8,3,240.57484707009377,9,Desktop,Basic,0
1641,57,Female,USA,34.64632511799605,28,5,6,2,317.4984958656721,11,Mobile,Basic,0
1642,51,Male,Germany,29.295779017206293,42,4,5,3,220.06406525168424,8,Mobile,Basic,0
1643,57,Female,Ghana,23.731768421488308,45,5,9,2,239.72986495755578,26,Mobile,Basic,0
1644,44,Male,USA,45.91161076828998,30,19,7,1,278.6120197689906,32,Mobile,Premium,0
1645,30,Male,USA,38.97006432689067,43,13,6,2,271.15308483311867,39,Mobile,Premium,0
1646,62,Male,Canada,34.90823451876647,35,16,5,0,155.84469868608534,4,Desktop,Premium,0
1647,50,Female,UK,22.685974977966353,22,12,3,2,269.69452228723924,34,Mobile,Premium,0
1648,23,Female,Canada,46.14181226900389,10,9,6,1,282.5437329188019,28,Desktop,Basic,0
1649,41,Female,UK,30.303511579548093,11,16,7,1,224.85767386673825,25,Mobile,Premium,0
1650,36,Male,Canada,32.9901745705812,38,14,7,3,210.91812863296036,51,Mobile,Basic,0
1651,33,Female,USA,30.73059398177548,33,1,3,1,247.95556198615165,54,Mobile,Premium,0
1652,57,Female,Germany,22.34449535378607,6,4,9,0,239.6004596603321,55,Desktop,Premium,1
1653,45,Male,UK,33.197209859168716,37,9,8,2,50.95968419753257,44,Mobile,Basic,0
1654,50,Male,Ghana,36.96938561458403,7,19,2,4,234.30756387300215,35,Desktop,Premium,0
1655,58,Female,Ghana,25.58392589866378,44,14,8,1,294.3283096107185,19,Desktop,Premium,0
1656,30,Female,USA,32.34076660772311,12,12,2,2,279.0939839659857,35,Mobile,Basic,0
1657,60,Female,Canada,30.584994243769454,7,4,6,3,230.171987090023,51,Mobile,Premium,0
1658,62,Female,Canada,39.15131329474663,2,7,3,4,211.84417100683189,51,Mobile,Premium,0
1659,42,Male,USA,27.010587287313943,1,17,4,3,168.24994297331588,39,Mobile,Premium,0
1660,59,Male,Ghana,32.26570963684408,23,1,2,0,190.8392694025577,29,Desktop,Basic,0
1661,53,Male,Ghana,34.371694013256146,25,14,1,3,258.18816876653455,14,Desktop,Premium,0
1662,44,Female,Canada,26.78432904222432,18,15,7,2,230.7648881133397,21,Mobile,Basic,0
1663,55,Female,UK,21.746454323204887,44,12,6,4,272.29927495659257,36,Desktop,Basic,0
1664,24,Male,Germany,23.373938807478954,7,12,6,3,158.45639797880557,38,Mobile,Premium,0
1665,22,Male,UK,34.09190036528578,3,6,7,3,286.68838393651833,14,Desktop,Premium,0
1666,60,Female,Ghana,27.646838867227373,29,13,0,0,150.52432498229678,40,Mobile,Basic,1
1667,62,Female,UK,27.514105414143565,10,16,7,2,216.22254947046153,50,Mobile,Premium,0
1668,48,Male,Germany,36.04147567015733,43,14,9,3,155.04817358355498,15,Desktop,Premium,0
1669,40,Male,UK,40.19491523028647,5,7,4,2,192.12449535440888,51,Desktop,Basic,0
1670,59,Male,UK,41.917158733448204,34,16,7,1,362.70400396555425,50,Desktop,Premium,0
1671,27,Female,UK,23.874988418975928,8,9,8,0,240.7484744427621,30,Mobile,Premium,0
1672,49,Female,UK,39.22745618797659,14,14,1,0,218.0150318054723,47,Desktop,Basic,1
1673,60,Female,USA,50.849830935486516,40,7,2,0,312.9569604759729,55,Mobile,Basic,1
1674,47,Female,Ghana,31.260701996303386,6,12,5,2,-5.176624411991327,12,Mobile,Premium,0
1675,56,Female,Germany,29.26689806744007,1,3,8,3,187.29527005047944,50,Mobile,Premium,0
1676,48,Female,Ghana,27.182390828326,33,14,9,3,160.02345212111695,5,Mobile,Basic,0
1677,35,Male,USA,19.362428154609987,40,19,9,2,131.39641287178534,27,Desktop,Premium,0
1678,53,Male,USA,38.42253496404838,11,11,7,2,77.70808278442458,15,Mobile,Basic,0
1679,19,Female,USA,29.31138755793736,24,5,5,1,182.47304014306218,26,Mobile,Premium,0
1680,31,Male,USA,28.502901779759956,10,13,4,4,255.48049579512588,9,Mobile,Premium,0
1681,30,Female,UK,36.873434380801655,44,10,2,4,188.24966631237854,40,Desktop,Basic,0
1682,46,Male,Ghana,37.794830508720324,23,7,3,0,263.9126279034216,40,Desktop,Premium,1
1683,29,Female,Canada,23.991567313351844,16,17,6,3,205.71962739660225,35,Desktop,Basic,0
1684,56,Male,Germany,24.23035675019562,37,16,6,0,293.29360838657203,13,Mobile,Premium,0
1685,19,Male,USA,23.786443595140483,16,8,2,3,159.77625661288903,45,Desktop,Premium,0
1686,49,Female,Ghana,51.13514302797945,44,17,3,3,50.18628431826602,44,Desktop,Basic,0
1687,30,Female,USA,44.771459866634984,31,13,2,1,73.57188416515373,47,Mobile,Basic,0
1688,63,Male,USA,37.07040422541269,6,11,1,2,160.1794349585919,46,Mobile,Basic,0
1689,44,Male,USA,26.245887618393557,30,18,5,2,129.5880778677286,33,Desktop,Basic,0
1690,58,Female,USA,27.430709676818832,37,5,6,2,152.759921522891,34,Desktop,Premium,0
1691,34,Male,USA,33.634373230764105,1,6,3,4,291.09552862562697,55,Mobile,Basic,0
1692,57,Female,Germany,52.091302332171125,42,14,4,2,79.9122263970372,4,Desktop,Basic,0
1693,48,Female,Ghana,32.88877159139263,25,12,7,4,320.6508599017724,13,Mobile,Basic,0
1694,51,Male,USA,35.08825576467925,46,4,8,0,135.53764360333568,10,Mobile,Basic,0
1695,41,Female,USA,4.510189334528647,21,7,6,4,100.47919877311095,53,Mobile,Premium,0
1696,62,Male,USA,32.5757892729671,35,11,9,3,188.93037278387413,45,Mobile,Basic,0
1697,52,Male,USA,16.061385332443887,38,2,0,1,319.9214119433725,1,Desktop,Basic,0
1698,23,Female,UK,25.13005082758392,5,4,2,1,143.01655221639726,11,Mobile,Premium,0
1699,36,Male,UK,30.468859217398574,49,7,4,3,151.92234820587944,50,Mobile,Premium,0
1700,47,Female,Canada,26.978982910725925,12,1,2,0,157.2678514093144,9,Desktop,Basic,0
1701,24,Female,USA,23.64040079299975,5,15,0,1,292.0024918832005,38,Desktop,Premium,0
1702,27,Female,Canada,23.72953093667722,9,8,1,3,164.30617279035837,23,Desktop,Premium,0
1703,58,Male,Germany,27.889517348417442,44,5,7,1,235.69785220626324,13,Mobile,Basic,0
1704,49,Female,Canada,27.452915815284022,9,14,6,4,209.6470608134583,5,Mobile,Basic,0
1705,51,Male,Ghana,30.202725679867164,35,18,9,1,191.2002312925863,25,Mobile,Basic,0
1706,45,Female,UK,29.455216821563422,1,3,2,4,160.10684133101614,10,Desktop,Basic,0
1707,32,Female,UK,42.78875957253085,47,2,3,4,357.51853686393315,5,Desktop,Basic,0
1708,47,Female,USA,9.50399356061147,10,16,2,1,423.3647899827459,22,Mobile,Premium,0
1709,54,Male,USA,32.44973190250422,46,14,3,1,129.32306439339436,42,Mobile,Basic,0
1710,46,Male,Germany,30.710096102484805,39,16,7,4,114.28664960307773,25,Mobile,Premium,0
1711,39,Female,Germany,28.658096518408044,36,11,8,1,203.26229326280358,37,Desktop,Premium,0
1712,21,Female,Ghana,22.941895747691046,37,17,6,0,18.15928664860988,20,Desktop,Premium,0
1713,37,Male,USA,28.50291515321477,48,3,8,2,203.86393551483056,28,Mobile,Basic,0
1714,49,Male,USA,13.664924419004308,35,5,8,2,360.5748973588753,21,Desktop,Premium,0
1715,53,Male,Germany,32.06717892200417,17,3,6,3,152.08784514844658,11,Desktop,Basic,0
1716,21,Female,Germany,33.88059168420896,13,15,6,2,286.4372928056988,29,Desktop,Basic,0
1717,44,Male,Germany,22.959315069835704,6,5,7,0,317.54757907844237,5,Desktop,Basic,0
1718,34,Female,UK,49.40691042118414,37,3,9,2,131.07306823094393,37,Mobile,Premium,0
1719,29,Male,Canada,28.795556282515086,48,6,2,2,214.26283402348867,49,Mobile,Premium,0
1720,39,Female,Canada,30.44072823293391,32,14,7,0,228.32614430250956,53,Desktop,Premium,1
1721,34,Female,USA,43.35781664550156,11,2,0,4,258.3107544635841,5,Desktop,Basic,0
1722,27,Female,UK,51.42123469868223,17,18,5,2,264.14262256580736,33,Mobile,Premium,0
1723,18,Male,Germany,18.766605860708232,5,6,1,3,289.7999837487545,45,Desktop,Premium,0
1724,39,Male,USA,24.22837521126659,6,5,6,2,137.43007368092648,36,Desktop,Basic,0
1725,43,Male,UK,28.973228310071022,10,14,2,2,213.9218217299481,8,Mobile,Basic,0
1726,35,Female,Ghana,22.57127310356378,33,17,9,0,318.5930920752576,52,Desktop,Basic,1
1727,31,Female,UK,38.461125213505056,30,11,4,0,327.23965927803,55,Mobile,Premium,1
1728,64,Male,USA,21.470171639488328,21,1,9,3,218.00722633366607,6,Desktop,Basic,0
1729,46,Female,Canada,42.66603163546634,42,10,1,1,157.47023243289294,15,Desktop,Premium,0
1730,29,Female,Germany,36.23647249307473,17,9,0,0,282.81862037636364,15,Desktop,Basic,0
1731,53,Female,Ghana,41.640431861839836,27,12,4,1,242.8975140146547,53,Desktop,Premium,0
1732,52,Male,UK,21.514960668216467,3,1,8,3,241.1709059253352,48,Desktop,Premium,0
1733,29,Female,USA,26.165055840804513,29,18,8,2,262.0617919680746,9,Desktop,Premium,0
1734,24,Male,USA,38.979855477840715,2,12,6,2,123.94292474603948,56,Desktop,Premium,0
1735,46,Male,Germany,37.16593189500581,29,2,8,1,267.7704922818515,5,Desktop,Basic,0
1736,28,Male,USA,27.131412390469926,49,1,3,3,212.36214227613533,26,Mobile,Premium,0
1737,50,Male,USA,28.554675356470888,36,1,2,3,291.3198268107169,23,Mobile,Premium,0
1738,23,Male,Germany,25.65652052180145,34,1,3,0,201.6374544006964,16,Mobile,Basic,0
1739,64,Female,Ghana,28.285559755229727,37,12,6,1,246.67327876829467,59,Mobile,Basic,0
1740,32,Male,Canada,20.346594604732815,42,7,7,0,236.58748913747667,57,Desktop,Basic,1
1741,49,Male,Canada,18.667825467383395,1,4,1,1,156.32438295484715,39,Mobile,Premium,0
1742,28,Male,UK,40.054305156134234,26,4,4,0,127.86119735594728,35,Mobile,Premium,1
1743,40,Female,Ghana,27.94595569916678,1,15,4,0,264.53361259679156,10,Desktop,Basic,0
1744,43,Female,UK,41.513277408807014,4,1,8,3,131.4506704213896,27,Desktop,Basic,0
1745,51,Female,Canada,35.959848017194126,39,6,2,3,173.11441126230557,16,Desktop,Basic,0
1746,63,Female,Germany,33.12010512606716,14,14,5,2,170.69596280858974,21,Desktop,Premium,0
1747,51,Male,USA,22.897782595948833,46,14,9,2,229.36936355378953,12,Desktop,Premium,0
1748,46,Male,Canada,17.89220226001996,18,10,4,3,254.05981206764687,9,Mobile,Basic,0
1749,21,Female,Ghana,25.430912812728536,34,7,1,3,75.47238757511822,16,Desktop,Premium,0
1750,34,Female,Canada,45.31917407423551,1,12,1,0,141.98848556141255,9,Desktop,Premium,0
1751,52,Female,Ghana,38.88956862867167,22,19,3,2,138.2233069625928,56,Desktop,Basic,0
1752,30,Female,Ghana,24.495860128352696,16,9,3,3,181.7574626967679,29,Mobile,Premium,0
1753,58,Male,Ghana,25.544397692624585,22,3,6,1,40.62121667723059,54,Desktop,Premium,0
1754,56,Female,UK,20.709105194095116,16,4,0,1,290.7039935756349,23,Desktop,Basic,0
1755,32,Female,Germany,14.529143874658029,28,13,5,2,204.83178767287777,39,Mobile,Basic,0
1756,46,Female,Canada,31.01600013304527,28,10,8,1,189.25672544161284,43,Mobile,Basic,0
1757,46,Female,Germany,47.25077409716394,22,14,1,0,260.3978659576635,49,Desktop,Basic,1
1758,28,Female,USA,47.37632700108883,6,6,4,2,241.40267566100047,24,Mobile,Basic,0
1759,49,Female,Canada,36.07903959778603,25,8,9,3,240.53917541660442,22,Mobile,Premium,0
1760,19,Female,Germany,23.97327559550874,42,19,9,1,198.74925604353294,55,Desktop,Premium,0
1761,64,Male,Germany,15.505197909361257,2,10,3,0,208.37679609760517,31,Mobile,Premium,1
1762,31,Male,USA,40.470621856427115,7,5,3,3,267.54471554336106,10,Mobile,Basic,0
1763,37,Male,Ghana,34.47216801557102,17,5,7,4,242.56387069147172,47,Desktop,Basic,0
1764,39,Male,Canada,26.837718266894772,35,5,5,0,338.26206661028436,42,Mobile,Premium,1
1765,28,Male,Canada,25.16707897687727,20,9,6,1,211.2110242888031,27,Mobile,Premium,0
1766,44,Male,USA,36.004365776258425,44,9,8,0,252.0556872712985,34,Desktop,Basic,1
1767,20,Female,Ghana,21.733784821528527,2,15,2,4,190.16092339697988,48,Desktop,Basic,0
1768,34,Female,Canada,32.392321669000424,7,9,1,4,225.8968121440361,39,Mobile,Premium,0
1769,61,Male,Canada,17.801782532391567,32,14,2,0,230.06431953843423,24,Mobile,Premium,0
1770,45,Female,Canada,52.28511586438228,49,6,7,3,164.48816101596006,21,Mobile,Premium,0
